date	nodur	durbl	manuf	enrgy	hitec	telcm	shops	hlth 	utils	other	mktrf	smb	hml	rf	dol	gold	silver	mkt
2001-09-24	2.03	6.5	4.55	-2.35	6.57	3.14	4.88	0.69	-0.44	5.39	3.82	-0.1	-0.29	0.018	-0.093065933	-0.663719954	-0.456177741	3.838
2001-09-25	0.02	-0.9	1.04	-0.38	-0.28	2.32	1.19	1.57	-0.69	1.14	0.74	-0.6	0.77	0.018	-0.341403437	0.315511529	-1.043382471	0.758
2001-09-26	-0.69	-1.4	-1.27	-1.2	-3.42	-0.22	-0.65	2.04	-2.12	0.24	-0.67	-0.81	0.24	0.018	0.047394123	1.029400313	1.490943688	-0.652
2001-09-27	1.7	0.83	0.87	5.21	-1.2	-0.49	0.94	3.34	-0.52	1.55	1.1	-1.06	0.41	0.018	0.638577647	-0.537578516	-0.145129248	1.118
2001-09-28	0.44	4.03	2.26	3.2	2.66	2.34	2.22	0.74	3.25	2.79	2.25	0.4	0.51	0.018	0.223774447	0.279098763	1.450085148	2.268
2001-10-01	-0.57	-0.82	-1.21	-1.22	-1.47	-1.03	-0.11	1.28	0.19	-0.32	-0.45	-1.03	-0.17	0.01	-0.108562254	-0.252596567	-0.151389055	-0.44
2001-10-02	0.37	1.93	1.04	1.95	0.42	1.59	2.61	0.82	2.12	1.27	1.17	-0.34	-0.32	0.01	0.051774706	-0.781045916	-0.358454004	1.18
2001-10-03	0.09	2.12	2.05	0.13	7.23	0.55	3.52	-0.65	2.54	1.88	2.28	0.53	-1.08	0.01	-0.270487745	0.246773484	-0.316639665	2.29
2001-10-04	-0.32	-1.64	-0.27	2.68	1.92	-0.71	-1.64	-0.81	0.57	-0.76	-0.12	1.51	-0.76	0.01	0.123783898	0.006472137	0.651572471	-0.11
2001-10-05	0.57	1.01	0.83	0.54	1.13	-1.26	0.52	1	0.6	-1.53	0.04	0.23	-1.22	0.01	-0.307956636	0.314606547	0.434222448	0.05
2001-10-09	0.12	-0.23	-0.44	1.06	-2.68	0.1	-0.16	-0.42	-1.36	0.37	-0.51	-0.35	0.02	0.01	0.195666672	-1.262527549	-2.596533285	-0.5
2001-10-10	1.22	5.11	2.48	3.2	3.46	0.97	3.19	1.84	1.2	2.09	2.35	0.31	-0.55	0.01	0.333825362	-1.034796617	-2.441061493	2.36
2001-10-11	-0.13	1.77	2.24	-0.3	5.37	0.24	2.36	-0.6	-0.21	1.62	1.73	0.25	-0.37	0.01	0.689281202	-1.434218979	-0.332316397	1.74
2001-10-12	-1.39	-0.99	-0.9	-0.08	0.49	-0.77	-1.29	0.51	-0.23	-1.23	-0.57	0.45	-0.39	0.01	-0.528921337	1.097013449	1.017803766	-0.56
2001-10-15	0.1	0.84	-0.57	-1.89	-0.72	-0.92	-0.04	1.05	-0.24	0.53	-0.09	0.54	-0.25	0.01	-0.165864477	-1.037313377	-1.719255239	-0.08
2001-10-16	0.5	-0.11	0.34	1.11	1.69	-0.53	0.64	0.17	1.86	0.93	0.78	0.46	-0.69	0.01	0.061405658	0.076866449	-1.09244277	0.79
2001-10-17	-0.71	-3.36	-1.98	-0.73	-4.43	-1.78	-1.99	-1	-0.68	-1.54	-2.02	0.21	0.17	0.01	0.177864692	0.394179305	0.579811459	-2.01
2001-10-18	0.62	-1.09	-0.62	-2.85	-0.13	-1.65	-0.52	-0.41	-2.34	-0.68	-0.73	0.34	-0.2	0.01	0.394325872	-1.483725972	-2.472714975	-0.72
2001-10-19	1.59	-0.45	0.65	0.85	1.46	0.31	0.95	0.78	1.91	-0.63	0.54	0.69	-0.75	0.01	0.194999639	0.327266663	0.240444725	0.55
2001-10-22	1.21	0.76	2.21	1.64	2.21	-0.56	-0.27	2.13	-0.06	1.89	1.51	-0.39	-0.46	0.01	0.713052671	-1.633859669	-0.874840957	1.52
2001-10-23	-0.17	0.5	-0.53	-0.48	0.09	-1.79	-0.52	-1.51	-1.74	-0.09	-0.51	0.04	-0.16	0.01	0.016975218	0.150824905	0.19473159	-0.5
2001-10-24	-0.02	-0.43	0.28	-1.23	2.04	-0.65	-0.86	-0.16	-2.5	-0.17	0.08	0.53	-1.09	0.01	-0.11807242	-0.066308134	-0.656034668	0.09
2001-10-25	0.33	0.74	1.47	2.52	2.75	-0.03	1.03	0.59	2.16	1.4	1.42	0.71	-1.35	0.01	-0.155227873	0.691299929	0.124606699	1.43
2001-10-26	0.4	1.02	1.4	1.9	-0.58	1.05	0.33	0.08	-0.62	0.74	0.41	0.29	0.11	0.01	0.153813319	0.041970967	-0.112524003	0.42
2001-10-29	-1.14	-3.22	-2.6	-0.42	-4.34	-1.18	-2.71	-1.03	0.24	-2.48	-2.33	0.38	0.8	0.01	-0.760812856	0.519908069	0.680194025	-2.32
2001-10-30	-0.98	-1.24	-1.12	-3.22	-2.17	-2.52	-3.07	-1.2	-1.09	-1.42	-1.76	0.4	0.67	0.01	-0.026471163	0.540554017	0.475927018	-1.75
2001-10-31	-0.09	0.38	-0.12	-0.36	1.16	0.19	1.6	-0.43	0.23	-0.33	0.18	1.36	-0.22	0.01	0.596499512	-0.243490496	-0.88960721	0.19
2001-11-01	1.29	2.25	2.17	1.77	4.16	1.6	1.25	1.26	0.46	1.97	2.1	-0.56	-0.71	0.008	-0.391504337	0.076974729	-0.421211515	2.108
2001-11-02	1.08	0.27	0.86	-2.15	0.1	0.13	1.44	-0.45	-1.51	0.63	0.18	-0.82	0.47	0.008	0.025315894	0.041340462	-2.326819527	0.188
2001-11-05	0.56	1.53	0.84	-1.16	2.99	0.89	1.7	0.35	2.43	1.6	1.42	-0.6	-0.32	0.008	0.392943641	-0.446902628	-0.275227942	1.428
2001-11-06	0.83	1.38	1.14	0.16	3.1	0.2	1.36	0.79	0.58	1.48	1.44	-0.39	-0.04	0.008	-0.226433774	0.255634583	0.492346022	1.448
2001-11-07	-0.52	-0.93	-0.2	0.49	0	-0.75	-0.82	-0.59	-1.02	0.21	-0.23	0.06	-0.33	0.008	-0.18793959	0.397295943	0.248016645	-0.222
2001-11-08	-0.64	0.83	-0.33	0.88	-0.13	0.92	-0.22	-0.53	2.05	0.32	0.07	-0.4	0.48	0.008	0.339538025	-1.498205891	-1.206454166	0.078
2001-11-09	0	-0.7	-0.02	2.29	0.26	0.38	0.42	-0.41	0.41	-0.3	0.07	0	-0.13	0.008	0.007458371	0.236010694	0.054361038	0.078
2001-11-13	0.78	2.73	1.82	1	3.17	1.42	2	0.82	0.73	2	1.86	-0.41	-0.02	0.008	0.726078138	-0.209647607	0.535190045	1.868
2001-11-14	0.75	1.14	0.75	-4.7	0.64	1.01	1.92	-0.4	-1.87	0.74	0.34	0.44	0.53	0.008	-0.147898299	0.005077311	0.10090636	0.348
2001-11-15	0.2	1.88	0.12	-5.04	-0.19	2.69	0.73	0.34	-1.75	0.01	0	-1.09	1.37	0.008	0.168165386	-0.932186442	-0.812785658	0.008
2001-11-16	-0.42	0.38	0.48	1.18	-0.28	0.25	-1.41	0.41	0.53	-0.79	-0.25	0.52	0.48	0.008	-0.08718587	-0.139929838	-0.285178977	-0.242
2001-11-19	-0.01	1.62	1.03	-0.31	1.71	0.91	1.92	1.32	-0.53	1.24	1.15	0.22	-0.36	0.008	0.462744452	-0.712876589	-0.860694732	1.158
2001-11-20	-0.62	-1.15	-0.55	3.27	-3.1	-1.58	-0.75	0.4	1.37	-0.45	-0.8	0.1	0.15	0.008	-0.212779712	0.11481287	-0.190417514	-0.792
2001-11-21	-0.54	-1.05	-0.6	-0.67	-0.7	-0.82	-0.69	1.13	-1.41	-0.66	-0.48	0.41	-0.29	0.008	0.495628578	0.005285474	-0.387234214	-0.472
2001-11-23	0.4	2.49	1.28	1.53	1.54	0.61	1.33	0.49	0.85	1.43	1.17	0	0	0.008	0.229613933	0.01057011	0.010553917	1.178
2001-11-26	-0.69	1.82	0.18	-1.78	2.01	1.1	0.37	0.75	-0.7	0.75	0.72	-0.14	-0.15	0.008	-0.19430351	-0.16679381	-0.254901269	0.728
2001-11-27	-1.25	-1.18	-0.17	-0.14	-0.51	-1.01	-1.21	-0.72	0.28	-0.32	-0.55	0.58	0.23	0.008	-0.137593279	0.297414485	0.251506856	-0.542
2001-11-28	-0.43	-1.15	-1.23	-1	-2.92	-1.42	-0.89	-0.97	-2.64	-2.18	-1.78	0.12	1.01	0.008	-0.592848015	0.296532554	1.832537148	-1.772
2001-11-29	1.32	1.16	0.92	1.22	2.54	0.43	0.13	0.75	0.45	0.99	1.15	0.96	-0.46	0.008	0.0121599	-0.140159685	-1.086996694	1.158
2001-11-30	0.08	1.97	0.25	-0.16	-0.07	-0.43	0.93	0.19	-0.58	-0.7	-0.14	-0.2	0.29	0.008	-0.648784341	0.078094833	1.45915637	-0.132
2001-12-03	-0.06	-2.28	-0.73	1.05	-1.51	0.02	-0.72	0.07	-0.72	-1.6	-0.86	-0.07	0.32	0.007	0.49273322	1.101385294	1.685841295	-0.853
2001-12-04	0.34	1.1	1.67	1.61	3.4	0.88	1.25	-0.33	1.66	1.26	1.44	0.67	-0.4	0.007	-0.004669688	-0.572560748	-1.761213768	1.447
2001-12-05	0.74	1.25	2.46	1.78	4.97	2.38	2.91	0.07	0.37	1.84	2.31	0.06	-0.64	0.007	0.186887819	-0.612311704	1.130161216	2.317
2001-12-06	-1.04	2.17	-0.22	-3.24	-0.01	1.06	-1.02	-0.15	-1.06	0.58	-0.12	0.21	0.77	0.007	-0.155281774	0.150385821	0.905465225	-0.113
2001-12-07	-0.29	-1.31	-0.96	0.79	-1.86	-1.99	-0.59	-0.1	1.44	-0.35	-0.74	0.77	0.03	0.007	0.06197131	-0.104315321	0.710180276	-0.733
2001-12-10	-0.6	-1.97	-1.03	-1.31	-1.75	-1.83	-1.81	-1.44	-1.88	-1.53	-1.52	0.67	-0.36	0.007	0.299967616	-0.606247514	-0.572930653	-1.513
2001-12-11	-0.29	-0.56	0.33	-1.49	0.68	0.39	-0.94	-1.49	-2.65	0.21	-0.2	0.46	-0.14	0.007	-0.118296566	-0.031987092	0.755983385	-0.193
2001-12-12	0.29	-0.01	0.26	0.55	0.9	0.07	-0.2	-1.44	0.63	-0.14	0.04	0.16	-0.02	0.007	-0.435941923	0.589222715	-0.229500507	0.047
2001-12-13	0.01	-1.49	-1.33	-1.83	-3.88	-0.97	-0.81	-0.42	0.7	-1.11	-1.51	0.42	0.22	0.007	-0.129043974	0.041110348	0.355744826	-1.503
2001-12-14	0.37	0.23	-0.09	1.22	0.47	-0.46	1.77	0.44	-0.56	-0.03	0.31	0.35	0.5	0.007	-0.249421674	1.450778324	1.902329541	0.317
2001-12-17	0.65	-0.71	0.87	0.59	1.33	2.37	1.25	1.12	-1.23	1.03	1.05	0.22	0.1	0.007	0.056435123	-0.093741947	0.082758911	1.057
2001-12-18	0.68	1.04	1.57	0.85	0.55	-0.34	0.41	0.44	1.86	1.37	0.84	0.44	-0.73	0.007	0.336395489	0.934685739	1.256893706	0.847
2001-12-19	1.11	0.18	-0.32	2.17	-1.16	0.03	0.46	0.55	3.23	1.33	0.43	-0.75	-0.36	0.007	0.202389424	-1.75485957	-2.561676239	0.437
2001-12-20	0.02	0	-0.9	-0.11	-3.41	-0.11	-0.12	0.17	-0.5	-0.36	-0.93	-1.22	1.25	0.007	0.300911796	0.185775679	2.117800258	-0.923
2001-12-21	0.82	0.12	0.12	0.89	1.12	-0.2	1.62	0.69	-0.26	0.14	0.57	1.31	0.13	0.007	0.766263948	0.653673165	1.627832316	0.577
2001-12-26	0.28	1	0.54	1.72	0.67	0.29	0.84	0.19	0.98	0.21	0.5	0.53	-0.27	0.007	0.139240313	0.475672663	1.584756824	0.507
2001-12-27	0.01	0.91	0.48	0.31	1.17	1.2	0.58	-0.11	0.95	0.8	0.69	0.03	-0.37	0.007	-0.282404933	-0.677036198	-1.659785678	0.697
2001-12-28	-0.73	0.37	0.28	0.46	0.46	0.65	0.52	0.15	0.36	0.68	0.41	-0.36	0.13	0.007	0.058550594	-0.319808981	0.673966063	0.417
2002-01-02	0.55	0.47	-0.01	-0.37	2.11	1.51	-0.5	-0.43	1.12	-0.21	0.42	-0.6	0.13	0.007	-0.26208656	0.081166392	-1.152352988	0.427
2002-01-03	-0.32	1.36	1.16	-0.54	4.26	0.97	0.18	-0.88	-0.63	0.24	0.99	0.87	-0.53	0.007	0.147397237	-0.24623118	1.601565389	0.997
2002-01-04	-0.39	1.18	0.93	0.79	0.92	0.42	0.78	-0.11	-0.54	1.27	0.7	0.12	0.31	0.007	0.019744803	0.255800619	0.912030371	0.707
2002-01-07	-0.54	-0.67	-0.64	-0.16	-1.04	-0.05	-0.31	-0.57	0.44	-0.98	-0.7	-0.44	0.87	0.007	0.105677231	-0.093205574	0.379190549	-0.693
2002-01-08	0.42	-0.76	-0.45	-0.36	0.61	-0.38	0.48	-0.07	-1.02	-0.95	-0.23	1.17	0.25	0.007	0.175219114	0.112101021	-0.575561605	-0.223
2002-01-09	-0.54	-0.34	-0.16	-0.8	-0.29	-2.2	-1.41	-0.29	-0.19	0.13	-0.45	0.19	-0.15	0.007	0.251397405	1.6097823	1.501899811	-0.443
2002-01-10	0.45	-1.78	-1.22	-0.38	-0.49	0.56	0.42	1.22	0.36	0.29	0.08	-0.08	0.26	0.007	-0.130878027	1.312969819	-0.207943005	0.087
2002-01-11	0.37	-0.4	-0.94	-2.29	-1.33	-0.82	-1.29	0.21	-0.92	-1.06	-0.86	-0.08	0.29	0.007	-0.064577751	0.108751847	-0.037951251	-0.853
2002-01-14	0.09	-0.71	-1.39	-0.43	-1.5	-0.69	-0.65	-0.29	0.39	-0.75	-0.85	-0.57	-0.05	0.007	-0.171837278	-0.710127323	-3.959190056	-0.843
2002-01-15	0.7	-0.25	0.11	1.84	0.46	0.1	0.55	-0.22	0.38	1.27	0.67	-0.47	0.2	0.007	-0.139315681	-0.345518283	0.886282429	0.677
2002-01-16	-0.95	-0.33	-2.48	-2.03	-2.88	-2.24	-1.07	-0.39	-0.33	-1.34	-1.62	0.12	0.59	0.007	0.578590958	1.049866395	0.157821752	-1.613
2002-01-17	0.88	0.72	1.11	0.02	2.76	-0.02	0.91	-0.15	-1.09	1.02	1.06	0.38	-0.62	0.007	0.537007717	-1.006338539	-2.593775787	1.067
2002-01-18	0.22	-1.11	-0.05	-0.71	-3.15	-1.39	-0.18	-0.95	-0.3	-0.35	-1.08	-0.56	0.88	0.007	-0.100721885	-0.452125758	-2.271033515	-1.073
2002-01-22	0.47	-0.1	-0.25	-0.89	-3.64	-2.05	1.19	1.2	-1.43	-0.28	-0.81	-0.22	0.09	0.007	0.182199152	-0.512153758	-1.303422372	-0.803
2002-01-23	-0.3	1.06	0.94	2.4	1.65	1.26	1.79	0.92	0.56	-0.09	0.92	0.68	-0.16	0.007	-0.020754219	-1.0264093	-0.65043975	0.927
2002-01-24	-0.73	-0.54	1.38	0.87	1.47	0.6	-0.04	-1.27	0.36	0.36	0.4	-0.3	0.3	0.007	0.282387553	-0.138388914	0.309318034	0.407
2002-01-25	0.41	1.15	1.7	0.89	-0.28	-0.79	-0.96	-0.51	-0.18	0.52	0.09	-0.24	0.38	0.007	0.75733715	0.254838671	0.750705248	0.097
2002-01-28	0.24	2.17	0.37	-0.89	0.6	0.38	1.03	-0.69	-0.48	-0.57	0.05	0.12	0.61	0.007	0.153198076	-0.200459506	-1.27179305	0.057
2002-01-29	-1.22	-1.58	-1.85	-2.41	-3.1	-2.61	-1.72	-1.15	-2.51	-3.95	-2.54	1.36	0.23	0.007	-0.596293326	1.036920466	1.058005137	-2.533
2002-01-30	0.62	1.86	1.45	1.19	1.49	-0.92	2.37	0.98	0.23	1.05	1.05	0.27	-0.76	0.007	-0.091083511	0.181682614	-0.041786541	1.057
2002-01-31	1.04	1.68	2.03	1.41	1.26	1.31	1.19	1.06	1.4	1.45	1.35	-0.59	0.23	0.007	0.452805731	0.004757886	-1.639120832	1.357
2002-02-01	0.05	-1.11	-0.23	0.29	-1.41	-1.1	-1.26	0.17	0.59	-0.86	-0.71	0.36	-0.31	0.007	-0.160328989	1.373900547	2.113480774	-0.703
2002-02-04	-0.54	-1.71	-1.34	-2.01	-3.06	-4.16	-0.88	-2.2	-1.4	-3.19	-2.37	0.72	0.17	0.007	-0.487973326	1.158324805	-0.403851638	-2.363
2002-02-05	0.68	-0.69	-0.65	-0.36	-1.16	-1.3	0.16	0.79	-1.5	-0.47	-0.35	0.29	-0.42	0.007	0.37609311	3.059893601	2.351788536	-0.343
2002-02-06	-0.39	-1.59	0.1	1.1	-0.88	-2.39	-0.89	-1.38	-0.97	-0.44	-0.78	-0.38	-0.11	0.007	0.003377132	-0.262975478	-0.725556999	-0.773
2002-02-07	-0.05	0.06	-0.91	-1.17	-1.86	2.67	-0.65	-0.96	0.32	0.46	-0.41	-1.17	0.99	0.007	-0.002577198	0.772873863	-0.454419474	-0.403
2002-02-08	0.31	1.13	1.2	0.42	1.88	2.91	0.75	1.66	0.58	2.09	1.59	-0.29	0.32	0.007	-0.143971334	1.260999575	2.498646837	1.597
2002-02-11	0.8	1.31	2.09	1.12	2.31	0.17	1.85	0.92	0.94	1	1.33	-0.25	-0.48	0.007	-0.576270643	-1.175150635	-0.877216417	1.337
2002-02-12	-0.17	-0.84	-0.09	-0.58	-1.12	-0.23	-0.15	1.1	0.79	-0.57	-0.28	0.69	-0.49	0.007	-0.071612141	0.170863208	1.587921002	-0.273
2002-02-13	0.72	2.66	1.23	0.61	1.33	0.75	0.93	0.36	0.77	1.13	0.99	-0.02	-0.12	0.007	0.228696021	-0.42762259	0.46612896	0.997
2002-02-14	0.43	-0.84	-0.17	0.77	-0.69	-0.74	0.12	-0.69	-0.4	-0.03	-0.24	-0.58	-0.16	0.007	-0.094469301	0.071434878	0.446067671	-0.233
2002-02-15	0.45	-0.23	0.69	-0.04	-3.03	-1.41	-1	0.18	-0.73	-1.41	-1.12	0.9	0.16	0.007	-0.042851072	-0.429207972	0.136754631	-1.113
2002-02-19	-0.62	-1.45	-1.3	-0.7	-3.31	-2.38	-1.3	-1.61	-0.78	-2.03	-1.94	0.26	0.52	0.007	-0.079205546	-1.769897444	-1.44267829	-1.933
2002-02-20	1.4	2.15	1.5	0.1	0.68	2.5	1.72	1.77	-0.07	1.54	1.33	-0.36	0.39	0.007	0.366067422	-0.336351829	-1.523908091	1.337
2002-02-21	-0.9	0.01	-0.64	0.9	-4.4	-1.67	-0.96	-0.87	-0.31	-1.07	-1.52	-0.49	0.7	0.007	0.063808065	0.311901959	0.52450056	-1.513
2002-02-22	1.63	1.4	1.27	3.17	0.37	1.33	0.04	0.75	1.26	0.28	0.75	0.42	0.01	0.007	-0.219306264	0.004810283	-0.514896195	0.757
2002-02-25	0.87	2.92	1.56	1.31	3.03	2.97	1.38	-0.38	-0.23	2.11	1.66	-1.38	0.44	0.007	0.329905864	-0.190182341	-0.644682792	1.667
2002-02-26	-0.27	0.94	0.08	-0.41	-0.44	-0.23	1.04	0.08	0.91	0.34	0.11	0.28	0.1	0.007	0.411315863	1.798041327	1.318770611	0.117
2002-02-27	-0.21	-0.07	0.27	0.12	-0.87	0.48	-0.58	0.4	0.59	0.66	0.08	-0.01	0.42	0.007	0.199270348	-0.533142343	0.049829449	0.087
2002-02-28	0.06	-0.81	-0.22	0.57	-1.16	-0.08	-0.45	-0.44	-0.53	0.03	-0.31	-0.27	0.53	0.007	-0.221187613	0.173260876	1.611555267	-0.303
2002-03-01	1.23	2.47	2.14	1.39	5.23	2.81	0.88	1.4	1.81	1.64	2.22	-0.5	-0.4	0.007	-0.277408019	0.441443772	1.105629067	2.227
2002-03-04	-0.69	3.93	2.31	1.6	3.85	0.77	0.66	0.48	1.74	2.82	1.98	-0.43	-0.29	0.007	-0.552354917	-0.422104278	0.777888866	1.987
2002-03-05	-0.33	-1.79	-1.83	-0.25	0.59	-0.25	-2.57	-1.58	1.52	-0.11	-0.54	0.63	-0.02	0.007	0.058164143	-0.908002467	-1.021582061	-0.533
2002-03-06	0.47	1.87	1.6	1.84	0.66	2.1	1.32	1.75	1.89	1.57	1.39	-0.1	0.29	0.007	-0.693539574	-0.16509235	-0.545440796	1.397
2002-03-07	-0.42	1.23	-0.54	0.19	-0.54	-1.34	0.66	-0.4	0.39	-0.73	-0.42	0.58	0.13	0.007	-0.735125925	-1.158658136	-1.104924589	-0.413
2002-03-08	0.28	-0.01	0.24	-0.46	3.04	0.29	0.86	-0.55	-0.52	0.5	0.72	0.4	-0.12	0.007	0.454521124	-0.063910239	0.561333404	0.727
2002-03-11	-0.35	0.5	0.36	1.39	0.03	0.23	-0.09	0.22	0.42	0.58	0.29	0.11	-0.04	0.007	-0.102323826	0.35812183	-0.430203885	0.297
2002-03-12	0.43	0.23	0.11	1.02	-1.91	-0.51	0.11	0.38	-0.67	0.02	-0.28	0.32	-0.13	0.007	0.214620987	0.878390852	0.294511741	-0.273
2002-03-13	-0.29	-0.91	-0.92	-1.18	-2.29	-1.04	-0.31	0.79	-0.64	-1.01	-0.91	0.52	0.04	0.007	0.214341774	0.005085759	0.66981964	-0.903
2002-03-14	0.41	-0.13	0.29	-0.22	-1.02	-0.38	0.38	0.08	0.07	0.24	-0.05	0.44	-0.05	0.007	-0.310472902	-0.846530439	-0.615175424	-0.043
2002-03-15	1.15	0.25	1.09	1.09	0.66	1.1	1.55	1.11	0.31	1.2	1.06	-1.01	0.32	0.007	-0.193419581	-0.371928357	-0.150580532	1.067
2002-03-18	-0.37	0.18	0.38	0.8	0.38	0.81	-0.21	-0.31	0.98	-0.17	0.09	0.64	0.05	0.007	0.338461678	0.76785254	0.237526363	0.097
2002-03-19	0.84	0.61	0.95	0.53	0.36	-0.43	0.48	0.01	0.39	0.4	0.34	0.11	-0.13	0.007	0.201616539	0.243423783	0.448278269	0.347
2002-03-20	-0.27	-1.83	-0.84	-0.86	-3.03	-0.72	-0.14	-2.35	-0.05	-1.5	-1.5	0.45	0.64	0.007	-0.39972212	-0.199063442	0.225957663	-1.493
2002-03-21	0.86	-0.93	-0.58	0.3	1.98	-0.5	-0.72	0.71	2.32	-0.48	0.31	1.06	-0.33	0.007	0.039572473	0.243315954	-0.547904065	0.317
2002-03-22	0.44	0.07	-0.85	-1.21	-1.15	-1.36	-0.25	-0.17	-0.31	0.21	-0.42	-0.17	0.27	0.007	0.286470845	1.523044208	0.712403353	-0.413
2002-03-25	-0.45	-1.98	-1.23	-0.89	-2.19	-1.33	-1.46	-1.2	-0.36	-1.63	-1.45	0.63	-0.02	0.007	0.372374914	0.082322641	0.892531293	-1.443
2002-03-26	1.23	1.03	1.16	1.21	0.5	-0.85	0.75	0.03	-0.59	0.91	0.6	0.49	-0.13	0.007	0.028800215	-0.296475846	0.114169644	0.607
2002-03-27	0.02	1.36	0.95	1.57	0.13	-0.04	0.48	0.13	1.28	0.91	0.55	-0.06	0.64	0.007	0.212575882	1.767865545	2.055764094	0.557
2002-04-01	0.14	-1.18	-0.24	0.44	1.1	-0.75	-1.34	0.27	-0.27	-0.6	-0.12	-0.07	-0.12	0.007	-0.346353184	0.184782393	1.08972677	-0.113
2002-04-02	-0.3	-0.67	-0.2	1.15	-3.34	-0.99	-1.23	-0.87	0.71	-0.07	-0.92	0.25	0.18	0.007	0.038777016	0.921181817	0.99995639	-0.913
2002-04-03	-0.67	-1.55	-1.42	-1.75	-1.45	-0.44	-0.56	-0.51	-0.84	-0.95	-0.98	0.31	0.42	0.007	-0.26334821	-1.141553391	-1.694593871	-0.973
2002-04-04	0.92	0.65	0.31	-1.7	0.16	0.23	1.46	-2.02	0.22	0.7	0.12	-0.09	0.52	0.007	0.133776075	-0.490444995	-0.898963341	0.127
2002-04-05	0.07	0.46	0.68	-1.04	-1.65	0.07	0.49	-1.15	-0.5	0.37	-0.26	-0.21	0.83	0.007	-0.260725972	-0.326702291	-0.972681008	-0.253
2002-04-08	0.48	0.73	0.66	1.63	-0.1	-0.81	1.27	0.12	0.63	0.27	0.35	0.52	0.15	0.007	0.298790067	0.114584507	-0.203409225	0.357
2002-04-09	0.36	0.59	0.05	-1.5	-2.72	-2.38	0.56	-0.37	-0.82	0.33	-0.6	0.44	0.68	0.007	-0.201443966	-0.594402488	-0.248942671	-0.593
2002-04-10	1.61	2.19	2.01	1.17	0.92	0.34	1.23	1.7	1.43	0.77	1.15	0.67	-0.28	0.007	-0.126887793	1.001396608	1.524789041	1.157
2002-04-11	-0.65	-2.11	-1.09	-1.28	-3.14	-4.39	-1.31	-1.45	-1.52	-2.93	-2.22	0.84	0.79	0.007	-0.163451696	0.169907431	-0.951506983	-2.213
2002-04-12	0.1	1.08	0.25	-2.96	1.92	1.84	1.19	0.51	0.18	1.13	0.84	1.03	0.14	0.007	0.251355152	-0.028260845	0.221707456	0.847
2002-04-15	-0.85	-0.7	-0.8	1.53	-0.03	-0.93	-1.05	0.18	-0.92	-1.54	-0.67	0.46	-0.08	0.007	-0.017915355	-0.714666118	-3.133866522	-0.663
2002-04-16	0.94	2.62	1.92	1.52	4.01	5.32	0.94	1.16	1.43	2.04	2.26	-0.61	0.59	0.007	-0.418610096	-0.395186995	-1.006885955	2.267
2002-04-17	-0.51	0.17	-0.95	0.7	-0.04	-0.22	-0.95	-1.45	1.09	0.42	-0.24	-0.45	0.3	0.007	-0.464405103	1.100412544	1.016214838	-0.233
2002-04-18	0.24	-1.14	-1.48	0.58	-0.67	-0.93	0.27	1.6	0.46	-0.21	-0.14	0.49	-0.61	0.007	-0.2152081	0.79410451	1.094631384	-0.133
2002-04-19	1.18	1.43	0.16	0.36	-0.02	-1.1	0.29	-0.39	0.29	0.04	0.07	-0.25	0.23	0.007	0.075016433	-0.718715891	0.11521417	0.077
2002-04-22	0.01	-0.8	-1.17	-1.23	-2.26	-3.75	-1.03	-1.48	-0.01	-1.39	-1.5	0.85	-0.53	0.007	-0.008733227	0.21187165	0.915975345	-1.493
2002-04-23	0.07	1.37	0.07	-0.08	-2.12	-0.18	0.26	-1.18	0.55	-0.31	-0.52	0.16	0.46	0.007	-0.050948275	0.333527043	0.616009929	-0.513
2002-04-24	-0.08	-0.61	-0.52	-2.14	-1.39	0.53	-0.79	-0.31	-0.63	-0.53	-0.66	0.05	0.46	0.007	-0.235118706	0.070344656	-0.191383638	-0.653
2002-04-25	-0.18	0.07	0.18	0.89	0.37	0.08	0.21	-0.05	-1.85	-0.84	-0.11	0.17	0	0.007	-0.615960971	1.243653282	1.261705925	-0.103
2002-04-26	-0.84	-0.55	-0.7	-0.88	-3.4	-2.33	-1.09	-1.02	-1.53	-0.76	-1.41	-0.01	0.27	0.007	-0.049942163	1.132447705	0.71289386	-1.403
2002-04-29	-0.04	-1.42	-0.89	-0.42	-0.2	-4.15	-0.53	-1.53	-0.19	-0.93	-0.88	0.92	-0.58	0.007	-0.161015361	-0.178320621	-0.328649389	-0.873
2002-04-30	0.5	1.3	1.8	0.76	1.72	1.56	0.37	0.53	1.12	1.5	1.2	0.54	0.12	0.007	0.214358722	-0.736261837	-2.274058301	1.207
2002-05-01	1.85	1.09	0.59	1.23	-0.57	3.97	0.5	1.28	-0.19	0.68	0.74	-0.97	0.7	0.007	-0.661162791	0.069492914	-0.105014102	0.747
2002-05-02	0.57	0.4	0.81	0.54	-2.62	-1.23	0.43	-0.44	-0.25	0.72	-0.21	0.54	0.3	0.007	0.29868098	-0.254081785	0.290119533	-0.203
2002-05-06	-0.63	-1.34	-1.33	-3.45	-2.79	-1.82	-1.37	-1.78	-0.64	-1.95	-1.84	-0.02	0.91	0.007	-0.071405881	-0.3060482	-0.05055129	-1.833
2002-05-07	-0.39	0.03	0.46	-0.33	-0.24	-0.24	1.05	-1.73	-1.4	-0.41	-0.36	-0.8	0.81	0.007	0.215575566	0.133186566	0.437517432	-0.353
